DATASET	SEGMENT	TOKENS
streitberggothic	p	19
streitberggothic	ʍ	17
streitberggothic	kʷ	16
streitberggothic	nː	15
streitberggothic	n̥	10
streitberggothic	z	10
streitberggothic	r̥	8
streitberggothic	m̥	7
streitberggothic	sː	5
streitberggothic	lː	4
streitberggothic	l̥	3
streitberggothic	rː	3
streitberggothic	kː	2
streitberggothic	mː	2
streitberggothic	tː	2
streitberggothic	bː	1
streitberggothic	θː	1
suntb	⁵⁵	22106
suntb	³³	14720
suntb	a	13014
suntb	i	12560
suntb	³¹	10440
suntb	u	9488
suntb	ɑ	9437
suntb	o	9126
suntb	m	7745
suntb	⁵³	6652
suntb	k	6439
suntb	ŋ	6048
suntb	e	5983
suntb	n	5712
suntb	l	5691
suntb	t	5427
suntb	³⁵	5330
suntb	p	5329
suntb	²¹	5283
suntb	ɯ	4974
suntb	s	4457
suntb	j	4350
suntb	ə	4235
suntb	ɛ	3897
suntb	w	3000
suntb	kʰ	2859
suntb	ts	2812
suntb	ɔ	2742
suntb	¹³	2588
suntb	b	2559
suntb	tsʰ	2532
suntb	r	2370
suntb	g	2178
suntb	pʰ	2103
suntb	ʔ	2093
suntb	d	2069
suntb	tɕ	2056
suntb	tʰ	1992
suntb	x	1983
suntb	⁴⁴	1960
suntb	ɕ	1939
suntb	ɿ	1910
suntb	tɕʰ	1491
suntb	ɤ	1448
suntb	ɹ	1313
suntb	z	1214
suntb	ɣ	1196
suntb	h	1162
suntb	ȵ	989
suntb	ʐ	977
suntb	dʑ	970
suntb	ɐ	964
suntb	⁴²	911
suntb	ɲ	891
suntb	ʂ	874
suntb	dz	812
suntb	y	780
suntb	ʑ	775
suntb	ʈʂ	734
suntb	ʈʂʰ	697
suntb	a̠/a	672
suntb	tʃ	596
suntb	ʃ	594
suntb	q	544
suntb	ø	539
suntb	i̠/i	525
suntb	u̠/u	490
suntb	õ	486
suntb	²²	480
suntb	v	472
suntb	²	470
suntb	³	470
suntb	e̠/e	466
suntb	ɬ	450
suntb	ă/a	448
suntb	⁵¹	438
suntb	ɑ̃	437
suntb	ɛ̃	437
suntb	ĩ	419
suntb	ã	384
suntb	ɖʐ	383
suntb	ɑ̆/ɑ	367
suntb	ⁿd	365
suntb	f	352
suntb	ʒ	345
suntb	ɔ̃	339
suntb	tʃʰ	332
suntb	¹	331
suntb	c	310
suntb	ɦ	308
suntb	χ	308
suntb	ʁ	292
suntb	qʰ	290
suntb	ũ	280
suntb	ẽ	269
suntb	e˞	264
suntb	o̠/o	218
suntb	ⁿb	216
suntb	¹¹	204
suntb	n̥	183
suntb	¹⁵	180
suntb	sʰ	178
suntb	ɒ	161
suntb	⁵⁴	159
suntb	ⁿdz	156
suntb	dʒ	152
suntb	ɿː	148
suntb	⁴¹	147
suntb	m̥	141
suntb	ə˞	136
suntb	ⁿg	129
suntb	ɯ̠/ɯ	127
suntb	a˞	119
suntb	ɑ˞	112
suntb	ɟ	106
suntb	ⁿdʑ	105
suntb	ɪ̃	103
suntb	ɛ̠/ɛ	102
suntb	e̞	99
suntb	²⁴¹	95
suntb	ɔ̠/ɔ	92
suntb	m̩/m	89
suntb	ɤ̞	87
suntb	ʉ	86
suntb	aː	84
suntb	xʰ	79
suntb	ȶ	79
suntb	ʈʰ	79
suntb	tθ	76
suntb	ə̃	75
suntb	θ	75
suntb	ʈ	72
suntb	ç	70
suntb	m̩	68
suntb	u̪/u	68
suntb	ɖ	66
suntb	l̥	65
suntb	ɯ̆/ɯ	60
suntb	kʷ	56
suntb	ɔ̆/ɔ	56
suntb	iː	55
suntb	oː	54
suntb	ɯ̃	54
suntb	cʰ	51
suntb	ɕʰ	49
suntb	ə̆/ə	48
suntb	ɛː	48
suntb	ĭ/i	45
suntb	n̩/n	44
suntb	ɛ˞	43
suntb	ɑ̠/ɑ	41
suntb	ṽ	41
suntb	ɔ˞	40
suntb	ɳ	39
suntb	æ	37
suntb	ə̃˞	35
suntb	ɤ̠/ɤ	35
suntb	ĕ/e	34
suntb	β	34
suntb	ɤ̠̞	33
suntb	eː	32
suntb	ŋ̊	31
suntb	ŋ̍	31
suntb	v̩	30
suntb	çʰ	30
suntb	ɲ̊	30
suntb	ŭ/u	27
suntb	ø̃	26
suntb	uː	23
suntb	²⁴	23
suntb	ɸ	23
suntb	ɨ	22
suntb	ŏ/o	21
suntb	əː	21
suntb	bʰ	19
suntb	ŏ̠/o	19
suntb	hʷ	17
suntb	u˞	17
suntb	ȵ̥	17
suntb	ɔ̠̃/ɔ̃	17
suntb	lʷ	16
suntb	l̩/l	16
suntb	ɢ	16
suntb	ḷ/l	16
suntb	ī/i	14
suntb	ẽ˞	14
suntb	ɑ˞̆/ɑ˞	13
suntb	ɯː	13
suntb	ṇ/n	12
suntb	ỹ	12
suntb	ă̠/a	11
suntb	ȳ/y	11
suntb	ɐ̠/ɐ	10
suntb	ɞ	10
suntb	ɥ	10
suntb	⁵	10
suntb	ʅ	9
suntb	lʰ	8
suntb	û/u	8
suntb	ɪ	8
suntb	ɑ̃˞	7
suntb	ɔː	7
suntb	sʷʰ	6
suntb	u˞̆/u˞	6
suntb	ì/i	6
suntb	ɑː	6
suntb	ɑ˞̠/ɑ˞	6
suntb	ə̠/ə	6
suntb	i˞	5
suntb	ȵ̩	5
suntb	ɛ˞̠/ɛ˞	5
suntb	ɛ̠̃/ɛ˞	5
suntb	ʂʰ	5
suntb	gʷ	4
suntb	o˞	4
suntb	yː	4
suntb	zʰ	4
suntb	ø̠/ø	4
suntb	ɕʷ	4
suntb	ɮ	4
suntb	ɯ˞	4
suntb	ɯ˞̆/ɯ˞	4
suntb	jʷ	3
suntb	pʷ	3
suntb	r̥	3
suntb	u̯/u	3
suntb	æ˞	3
suntb	øː	3
suntb	ɬ̩	3
suntb	a˞ː	2
suntb	dʷ	2
suntb	l̩	2
suntb	v̠	2
suntb	v̠̩	2
suntb	³²	2
suntb	¹⁵⁵	2
suntb	ê/e	2
suntb	ï	2
suntb	õ̵/õ	2
suntb	ŋʷ	2
suntb	ū/u	2
suntb	ɑ˞ː	2
suntb	ɑ̃˞̠/ɑ̃˞	2
suntb	ɑ̄/ɑ	2
suntb	ɒ̠/ɒ	2
suntb	ə˞ː	2
suntb	ə̄/ə	2
suntb	ɞ̠/ɞ	2
suntb	ɬʷ	2
suntb	ɬ̩/ɬ	2
suntb	ɯ̄/ɯ	2
suntb	ɲ̩	2
suntb	⁴	2
suntb	⁵³⁵	2
suntb	bʷ	1
suntb	cç	1
suntb	e˞ː	1
suntb	e˞̆/e˞	1
suntb	fʰ	1
suntb	h̩/h	1
suntb	i̥	1
suntb	i̱/i	1
suntb	mː	1
suntb	nʰ	1
suntb	p̩	1
suntb	tʲʰ	1
suntb	u˞ː	1
suntb	wʰ	1
suntb	²³	1
suntb	³³¹	1
suntb	ã̠/ã	1
suntb	ā/a	1
suntb	ē/e	1
suntb	ĩ̠/ĩ	1
suntb	į/i	1
suntb	ŋː	1
suntb	ō/o	1
suntb	œ	1
suntb	ȵ̊	1
suntb	ɐ˞	1
suntb	ɐ̃	1
suntb	ɐ̄/ɐ	1
suntb	ɑ̄˞/ɑ˞	1
suntb	ɔ̂/ɔ	1
suntb	ɔ̃˞	1
suntb	ɛ̆/ɛ	1
suntb	ɤː	1
suntb	ɨ̞	1
suntb	ɪ̈	1
suntb	ɯ̩/ɯ	1
suntb	ɱ	1
suntb	ɲʷ	1
suntb	ʒ̠	1
suntb	⁴³	1
suntb	⁵²	1
suntb	ⁿɖ	1
syrjaenenuralic	ɑ	540
syrjaenenuralic	ɯ	512
syrjaenenuralic	n	407
syrjaenenuralic	k	396
syrjaenenuralic	i	337
syrjaenenuralic	u	325
syrjaenenuralic	t	324
syrjaenenuralic	m	313
syrjaenenuralic	s	312
syrjaenenuralic	o	295
syrjaenenuralic	e	276
syrjaenenuralic	ə	224
syrjaenenuralic	r	216
syrjaenenuralic	v	200
syrjaenenuralic	l	187
syrjaenenuralic	p	148
syrjaenenuralic	j	138
syrjaenenuralic	ɕ	132
syrjaenenuralic	ɤ	113
syrjaenenuralic	d	94
syrjaenenuralic	dʲ	76
syrjaenenuralic	ɲ	75
syrjaenenuralic	ʎ	75
syrjaenenuralic	b	73
syrjaenenuralic	tʃ	68
syrjaenenuralic	ɡ	64
syrjaenenuralic	æ	58
syrjaenenuralic	h	57
syrjaenenuralic	ʃ	54
syrjaenenuralic	tɕ	51
syrjaenenuralic	z	48
syrjaenenuralic	y	46
syrjaenenuralic	ŋ	42
syrjaenenuralic	tʲ	33
syrjaenenuralic	q	31
syrjaenenuralic	ɑː	30
syrjaenenuralic	dʑ	29
syrjaenenuralic	d̥	28
syrjaenenuralic	uː	28
syrjaenenuralic	ʒ	27
syrjaenenuralic	oː	22
syrjaenenuralic	rʲ	22
syrjaenenuralic	ʔ	20
syrjaenenuralic	iː	18
syrjaenenuralic	æː	18
syrjaenenuralic	ɡ̥	17
syrjaenenuralic	ʑ	17
syrjaenenuralic	eː	13
syrjaenenuralic	əː	13
syrjaenenuralic	ð	10
syrjaenenuralic	ə̠	10
syrjaenenuralic	yː	9
syrjaenenuralic	dʒ	6
syrjaenenuralic	ø	6
syrjaenenuralic	øː	6
syrjaenenuralic	tː	5
syrjaenenuralic	lː	4
syrjaenenuralic	ɯː	3
syrjaenenuralic	b̥	2
syrjaenenuralic	nː	2
syrjaenenuralic	vː	2
syrjaenenuralic	c	1
syrjaenenuralic	jː	1
syrjaenenuralic	kː	1
syrjaenenuralic	mː	1
syrjaenenuralic	ts	1
syrjaenenuralic	ui	1
syrjaenenuralic	vʲ	1
syrjaenenuralic	w	1
syrjaenenuralic	ɤː	1
tls	a	117035
tls	u	84671
tls	i	70767
tls	k	55065
tls	o	45101
tls	e	35792
tls	l	34288
tls	m	30473
tls	n	27788
tls	j	20938
tls	t	19726
tls	r	18224
tls	s	16428
tls	g	13473
tls	w	13056
tls	ŋ	12173
tls	ⁿb	9119
tls	b	8968
tls	ⁿd	8289
tls	h	8196
tls	p	7378
tls	z	6464
tls	v	5297
tls	kʷ	5233
tls	f	5143
tls	ch/tʃ	4603
tls	sh/ʃ	3619
tls	d	3370
tls	U/ʊ	3282
tls	aː	2694
tls	kʰ	2080
tls	gh/gʱ	1812
tls	iː	1787
tls	I/ɪ	1770
tls	bh/bʱ	1659
tls	uː	1509
tls	tʰ	1362
tls	oː	1130
tls	ng'/ŋˀ	1067
tls	eː	1047
tls	c/ts	633
tls	gw/gʷ	569
tls	E/ɛ	548
tls	j/dʒ	487
tls	ŋˀ	427
tls	ts	387
tls	hw/hʷ	382
tls	O/ɔ	359
tls	nː	345
tls	x	321
tls	B/β	236
tls	khw/kʷʰ	232
tls	vw/vʷ	184
tls	nh/nʱ	169
tls	UU/ʊː	160
tls	mh/mʱ	151
tls	mː	147
tls	dh/dʱ	95
tls	n'/nˀ	92
tls	rr/rː	87
tls	II/ɪː	86
tls	vh/vʱ	83
tls	zh/ʒ	73
tls	EE/ɛː	72
tls	ʔ	62
tls	g'/gˀ	56
tls	'/ʔ	52
tls	mm/mː	49
tls	ghw/gʷʱ	42
tls	gg/gː	41
tls	tt/tː	38
tls	`t/tˀ	35
tls	bb/bː	32
tls	ss/sː	31
tls	R/ʀ	30
tls	dd/dː	28
tls	pʰ	28
tls	jj/dʒː	27
tls	th/tʰ	20
tls	kk/kː	18
tls	xw/xʷ	17
tls	ll/lː	16
tls	zz/zː	12
tls	`t/ˀt	11
tls	'/ə	9
tls	L/ʟ	9
tls	ff/fː	9
tls	O/ɔː	8
tls	tˀ	8
tls	wh/wʱ	8
tls	m|b/ⁿb	6
tls	M/m	5
tls	A/ɑ	4
tls	ph/pʰ	4
tls	E:/ɛː	3
tls	vv/vː	3
tls	'b/ˀb	2
tls	G/ɢ	2
tls	K/k	2
tls	oi	2
tls	pp/pː	2
tls	shh/ʃ	2
tls	y/j	2
tls	'ch/ˀtʃ	1
tls	'k/ˀk	1
tls	'r/ˀr	1
tls	J/dʒ	1
tls	Mh/mʱ	1
tls	N/n	1
tls	Y/j	1
tls	aaa/aː	1
tls	cc/tsː	1
tls	ch''/tʃˀ	1
tls	dz	1
tls	eee/eː	1
tls	ii/iː	1
tls	iii/iː	1
tls	jh/dʒʱ	1
tls	ng/ŋ	1
tls	n|d/ⁿd	1
tls	ooo/oː	1
tls	q	1
tls	rh/rʱ	1
tolmiebritishcolumbia	a	3466
tolmiebritishcolumbia	i	3111
tolmiebritishcolumbia	k	2311
tolmiebritishcolumbia	t	2221
tolmiebritishcolumbia	u	2199
tolmiebritishcolumbia	l	2133
tolmiebritishcolumbia	n	1992
tolmiebritishcolumbia	s	1534
tolmiebritishcolumbia	h	1302
tolmiebritishcolumbia	m	1012
tolmiebritishcolumbia	oː	959
tolmiebritishcolumbia	e	869
tolmiebritishcolumbia	o	842
tolmiebritishcolumbia	aː	599
tolmiebritishcolumbia	w	581
tolmiebritishcolumbia	ʃ	527
tolmiebritishcolumbia	p	485
tolmiebritishcolumbia	ts	435
tolmiebritishcolumbia	kʷ	410
tolmiebritishcolumbia	iː	334
tolmiebritishcolumbia	tsʰ	282
tolmiebritishcolumbia	tʰ	231
tolmiebritishcolumbia	y	206
tolmiebritishcolumbia	d	198
tolmiebritishcolumbia	eː	173
tolmiebritishcolumbia	hʷ	170
tolmiebritishcolumbia	l̥	155
tolmiebritishcolumbia	dz	137
tolmiebritishcolumbia	g	136
tolmiebritishcolumbia	z	120
tolmiebritishcolumbia	ŋ	115
tolmiebritishcolumbia	lː	103
tolmiebritishcolumbia	b	42
tolmiebritishcolumbia	j	42
tolmiebritishcolumbia	nː	41
tolmiebritishcolumbia	ă	38
tolmiebritishcolumbia	gʱ	30
tolmiebritishcolumbia	r	30
tolmiebritishcolumbia	ɨ	30
tolmiebritishcolumbia	kʰ	29
tolmiebritishcolumbia	ˀk	24
tolmiebritishcolumbia	mː	23
tolmiebritishcolumbia	sː	21
tolmiebritishcolumbia	x	18
tolmiebritishcolumbia	ə	18
tolmiebritishcolumbia	gʷ	17
tolmiebritishcolumbia	ɛ	16
tolmiebritishcolumbia	sʷ	15
tolmiebritishcolumbia	dʱ	10
tolmiebritishcolumbia	tː	9
tolmiebritishcolumbia	ɔ	8
tolmiebritishcolumbia	ʃʷ	7
tolmiebritishcolumbia	n̥	4
tolmiebritishcolumbia	ˀkʰ	4
tolmiebritishcolumbia	χ	4
tolmiebritishcolumbia	ai	2
tolmiebritishcolumbia	kʷʰ	2
tolmiebritishcolumbia	m̥	2
tolmiebritishcolumbia	tʷ	2
tolmiebritishcolumbia	ˀg	2
tolmiebritishcolumbia	ˀt	2
tolmiebritishcolumbia	bː	1
tolmiebritishcolumbia	dʒ	1
tolmiebritishcolumbia	pʰ	1
tolmiebritishcolumbia	uː	1
tolmiebritishcolumbia	zʷ	1
tolmiebritishcolumbia	ʒ	1
tolmiebritishcolumbia	ˀh	1
tolmiebritishcolumbia	ˀz	1
transnewguineaorg	a	96849
transnewguineaorg	i	62312
transnewguineaorg	u	46539
transnewguineaorg	o	41296
transnewguineaorg	m	40550
transnewguineaorg	n	39846
transnewguineaorg	e	37273
transnewguineaorg	k	33192
transnewguineaorg	t	25105
transnewguineaorg	r	24744
transnewguineaorg	g	20722
transnewguineaorg	b	19905
transnewguineaorg	s	19268
transnewguineaorg	p	15889
transnewguineaorg	w	15380
transnewguineaorg	l	15281
transnewguineaorg	j	13323
transnewguineaorg	d	12515
transnewguineaorg	ɛ	11420
transnewguineaorg	ŋ	10286
transnewguineaorg	h	9266
transnewguineaorg	ʌ	7950
transnewguineaorg	ɑ	7420
transnewguineaorg	ʔ	5916
transnewguineaorg	ɔ	5577
transnewguineaorg	ə	4768
transnewguineaorg	f	4672
transnewguineaorg	v	4084
transnewguineaorg	ɨ	3627
transnewguineaorg	ⁿd	3115
transnewguineaorg	aː	2191
transnewguineaorg	ɾ	2117
transnewguineaorg	z	1918
transnewguineaorg	r̝	1874
transnewguineaorg	β	1676
transnewguineaorg	ɣ	1638
transnewguineaorg	á/a	1472
transnewguineaorg	q	1423
transnewguineaorg	ɪ	1403
transnewguineaorg	kʰ	1297
transnewguineaorg	iː	1162
transnewguineaorg	ɸ	1148
transnewguineaorg	x	1110
transnewguineaorg	æ	1053
transnewguineaorg	â/a	992
transnewguineaorg	c	904
transnewguineaorg	r̃	902
transnewguineaorg	í/i	831
transnewguineaorg	tʰ	799
transnewguineaorg	ɲ	783
transnewguineaorg	é/e	747
transnewguineaorg	ó/o	692
transnewguineaorg	ʉ	691
transnewguineaorg	uː	675
transnewguineaorg	ʌː	665
transnewguineaorg	oː	598
transnewguineaorg	eː	516
transnewguineaorg	pʰ	494
transnewguineaorg	ú/u	493
transnewguineaorg	ǥ/g	488
transnewguineaorg	ü/u	481
transnewguineaorg	V/ə	453
transnewguineaorg	dʒ	431
transnewguineaorg	ʎ	419
transnewguineaorg	ã	404
transnewguineaorg	ʒ	320
transnewguineaorg	ö	285
transnewguineaorg	ĩ	232
transnewguineaorg	ts	227
transnewguineaorg	ũ	217
transnewguineaorg	ʋ	208
transnewguineaorg	ʊ	202
transnewguineaorg	Ǐ/ɪ	199
transnewguineaorg	ô/o	193
transnewguineaorg	ɽ	192
transnewguineaorg	ɔː	188
transnewguineaorg	ẽ	187
transnewguineaorg	è/e	181
transnewguineaorg	ɑː	171
transnewguineaorg	ɔ̃	167
transnewguineaorg	õ	165
transnewguineaorg	tʃ	163
transnewguineaorg	N/n	161
transnewguineaorg	i̯	160
transnewguineaorg	ò/o	149
transnewguineaorg	ō/oː	149
transnewguineaorg	E/e	147
transnewguineaorg	bˤ	145
transnewguineaorg	g̚	145
transnewguineaorg	ɯ	144
transnewguineaorg	ḳ/k	143
transnewguineaorg	pˤ	136
transnewguineaorg	ai	133
transnewguineaorg	ɛː	131
transnewguineaorg	ɤ	128
transnewguineaorg	p̚	120
transnewguineaorg	kː	118
transnewguineaorg	ʂ	116
transnewguineaorg	ð	114
transnewguineaorg	a̧/a	110
transnewguineaorg	C/p	108
transnewguineaorg	ä/a	104
transnewguineaorg	ʈʂ	104
transnewguineaorg	l̪	101
transnewguineaorg	a̠/a	100
transnewguineaorg	gː	97
transnewguineaorg	ø	97
transnewguineaorg	à/a	95
transnewguineaorg	i̧/i	92
transnewguineaorg	o̧/o	91
transnewguineaorg	kʷ	88
transnewguineaorg	ɴ	88
transnewguineaorg	au	83
transnewguineaorg	ˀⁿb	78
transnewguineaorg	gˤ	71
transnewguineaorg	ɓ	71
transnewguineaorg	æː	69
transnewguineaorg	ɢ	68
transnewguineaorg	ʝ	65
transnewguineaorg	u̧/u	64
transnewguineaorg	ě/e	63
transnewguineaorg	k̚	62
transnewguineaorg	ʁ	61
transnewguineaorg	ⁿb	60
transnewguineaorg	R/r	57
transnewguineaorg	ì/i	57
transnewguineaorg	ă/a	57
transnewguineaorg	ï/i	56
transnewguineaorg	ḷ/l	56
transnewguineaorg	ɛ́/ɛ	54
transnewguineaorg	G/g	51
transnewguineaorg	ǐ/i	50
transnewguineaorg	lˠ	49
transnewguineaorg	ei	48
transnewguineaorg	ȩ/e	45
transnewguineaorg	ʌ́/ʌ	44
transnewguineaorg	b̚	43
transnewguineaorg	ĭ/i	43
transnewguineaorg	ŭ/u	43
transnewguineaorg	d̚	42
transnewguineaorg	ɐ	42
transnewguineaorg	ɰ	42
transnewguineaorg	ⁿg	41
transnewguineaorg	gʷ	40
transnewguineaorg	t̚	40
transnewguineaorg	ʀ	39
transnewguineaorg	dʑ	38
transnewguineaorg	o̠/o	38
transnewguineaorg	r̥	36
transnewguineaorg	ë/e	36
transnewguineaorg	ɬ̥	36
transnewguineaorg	ʕ	36
transnewguineaorg	χ	36
transnewguineaorg	ɐː	35
transnewguineaorg	á:/aː	33
transnewguineaorg	ãː	33
transnewguineaorg	ɕ	33
transnewguineaorg	ɾ̥	33
transnewguineaorg	ʃ	33
transnewguineaorg	ɜ	31
transnewguineaorg	ṟ/r	29
transnewguineaorg	dʲ	28
transnewguineaorg	ù/u	27
transnewguineaorg	ɬ	27
transnewguineaorg	r̰/r	26
transnewguineaorg	t̪	25
transnewguineaorg	ɔ̌/ɔ	25
transnewguineaorg	θ	24
transnewguineaorg	I/i	23
transnewguineaorg	m̩	23
transnewguineaorg	ɛⁱ/ɛi	23
transnewguineaorg	L/l	21
transnewguineaorg	ą/a	21
transnewguineaorg	əː	21
transnewguineaorg	bʷ	20
transnewguineaorg	tʲ	20
transnewguineaorg	ʌ̃	20
transnewguineaorg	ɑ̃	19
transnewguineaorg	ɛ̃	19
transnewguineaorg	ɪ̯/ɪ	19
transnewguineaorg	dˤ	18
transnewguineaorg	oⁱ/oi	18
transnewguineaorg	y̶/jˤ	18
transnewguineaorg	ɨː	18
transnewguineaorg	ụ/u	18
transnewguineaorg	î/i	17
transnewguineaorg	sʼ	16
transnewguineaorg	z̟	16
transnewguineaorg	ả/a	16
transnewguineaorg	ou	15
transnewguineaorg	ħ	15
transnewguineaorg	ŏ/o	15
transnewguineaorg	ɥ	15
transnewguineaorg	U/u	14
transnewguineaorg	d̪	13
transnewguineaorg	kx	13
transnewguineaorg	ĕ/e	13
transnewguineaorg	ǎ/a	13
transnewguineaorg	ỏ/o	13
transnewguineaorg	tɕ	12
transnewguineaorg	ĩː	12
transnewguineaorg	ĵ/j	12
transnewguineaorg	ɯː	12
transnewguineaorg	ɹ	12
transnewguineaorg	ʍ	12
transnewguineaorg	kʲ	11
transnewguineaorg	n̩	11
transnewguineaorg	æi	11
transnewguineaorg	kʷʰ	10
transnewguineaorg	l̯/l	10
transnewguineaorg	nʲ	10
transnewguineaorg	ê/e	10
transnewguineaorg	į/i	10
transnewguineaorg	ų/u	10
transnewguineaorg	ǒ/o	10
transnewguineaorg	ə̃	10
transnewguineaorg	ʑ	10
transnewguineaorg	bʰ	9
transnewguineaorg	mʷ	9
transnewguineaorg	pʲ	9
transnewguineaorg	ɔ̃ː	9
transnewguineaorg	ɭ	9
transnewguineaorg	ṱ/t	9
transnewguineaorg	ȧ/a	8
transnewguineaorg	ỉ/i	8
transnewguineaorg	ị/i	8
transnewguineaorg	ⁿdʒ	8
transnewguineaorg	dz	7
transnewguineaorg	q̚	7
transnewguineaorg	s̪	7
transnewguineaorg	tː	7
transnewguineaorg	ɑu	7
transnewguineaorg	ɶ	7
transnewguineaorg	ḡ/g	7
transnewguineaorg	n̰/n	6
transnewguineaorg	n’	6
transnewguineaorg	ũː	6
transnewguineaorg	ǫ/o	6
transnewguineaorg	ᶖ/i	6
transnewguineaorg	ẻ/e	6
transnewguineaorg	ủ/u	6
transnewguineaorg	Z/z	5
transnewguineaorg	gʰ	5
transnewguineaorg	nː	5
transnewguineaorg	pː	5
transnewguineaorg	rʰ	5
transnewguineaorg	sː	5
transnewguineaorg	u̥/u	5
transnewguineaorg	ę/e	5
transnewguineaorg	œ	5
transnewguineaorg	ǔ/u	5
transnewguineaorg	ɵ	5
transnewguineaorg	ṃ/m	5
transnewguineaorg	ṇ/n	5
transnewguineaorg	ⁿɢ	5
transnewguineaorg	B/b	4
transnewguineaorg	K/k	4
transnewguineaorg	dz̪	4
transnewguineaorg	i̥/i	4
transnewguineaorg	l’	4
transnewguineaorg	mː	4
transnewguineaorg	o̥/o	4
transnewguineaorg	ui	4
transnewguineaorg	zˤ	4
transnewguineaorg	ç	4
transnewguineaorg	è:/eː	4
transnewguineaorg	õː	4
transnewguineaorg	ɘ́/ɘ	4
transnewguineaorg	ə̯/ə	4
transnewguineaorg	ɛ̂/ɛ	4
transnewguineaorg	ʉː	4
transnewguineaorg	ʌ̂/ʌ	4
transnewguineaorg	ạ/a	4
transnewguineaorg	ọ/o	4
transnewguineaorg	a̮/a	3
transnewguineaorg	a͗/a	3
transnewguineaorg	gʲ	3
transnewguineaorg	kⁿ	3
transnewguineaorg	lː	3
transnewguineaorg	oʷ/ou̯	3
transnewguineaorg	qˤ	3
transnewguineaorg	sʲ	3
transnewguineaorg	sʷ	3
transnewguineaorg	tʷ	3
transnewguineaorg	uʷ/uu̯	3
transnewguineaorg	æ̃	3
transnewguineaorg	é:/eː	3
transnewguineaorg	ó:/oː	3
transnewguineaorg	ú:/uː	3
transnewguineaorg	û/u	3
transnewguineaorg	ŋʷ	3
transnewguineaorg	ŋ̍	3
transnewguineaorg	ŕ/r	3
transnewguineaorg	ɔ́/ɔ	3
transnewguineaorg	ɔⁱ/ɔi	3
transnewguineaorg	ɖ	3
transnewguineaorg	ɗ	3
transnewguineaorg	ə́/ə	3
transnewguineaorg	ɠ	3
transnewguineaorg	ɣʷ	3
transnewguineaorg	ɤ̃	3
transnewguineaorg	ʌ̧/ʌ	3
transnewguineaorg	ʟ	3
transnewguineaorg	ᶗ/ɔ	3
transnewguineaorg	ṭ/t	3
transnewguineaorg	ẽː	3
transnewguineaorg	aͥ/a	2
transnewguineaorg	bʲ	2
transnewguineaorg	dʰ	2
transnewguineaorg	dʷ	2
transnewguineaorg	f̩	2
transnewguineaorg	o̯/o	2
transnewguineaorg	rː	2
transnewguineaorg	wʰ	2
transnewguineaorg	yː	2
transnewguineaorg	å/a	2
transnewguineaorg	ò:/oː	2
transnewguineaorg	øː	2
transnewguineaorg	ń/n	2
transnewguineaorg	ś/s	2
transnewguineaorg	ţ/t	2
transnewguineaorg	ǽ/æ	2
transnewguineaorg	ɔ̈/ɔ	2
transnewguineaorg	ə̌/ə	2
transnewguineaorg	ɛ́:/ɛː	2
transnewguineaorg	ɜː	2
transnewguineaorg	ɟ	2
transnewguineaorg	ɩ́/ɪ	2
transnewguineaorg	ɳ	2
transnewguineaorg	ɽ̥	2
transnewguineaorg	ʌi	2
transnewguineaorg	ʌ̌/ʌ	2
transnewguineaorg	ʌ̠/ʌ	2
transnewguineaorg	ʌ̨/ʌ	2
transnewguineaorg	ḍ/d	2
transnewguineaorg	ḳˣ/kx	2
transnewguineaorg	ṹ/ũ	2
transnewguineaorg	ⁱe/j	2
transnewguineaorg	ⁱɔ/j	2
transnewguineaorg	bː	1
transnewguineaorg	dzˠ/dz	1
transnewguineaorg	d̪ʲ	1
transnewguineaorg	gb	1
transnewguineaorg	i̪/i	1
transnewguineaorg	kʼ	1
transnewguineaorg	l̰ʲ	1
transnewguineaorg	mʲ	1
transnewguineaorg	n̪	1
transnewguineaorg	o̜/o	1
transnewguineaorg	o̞/o	1
transnewguineaorg	pf	1
transnewguineaorg	qʰ	1
transnewguineaorg	qʷ	1
transnewguineaorg	r̠/r	1
transnewguineaorg	sˤ	1
transnewguineaorg	s̩	1
transnewguineaorg	w’	1
transnewguineaorg	y̶ᶻ/jˤ	1
transnewguineaorg	à:/aː	1
transnewguineaorg	ãu	1
transnewguineaorg	í:/iː	1
transnewguineaorg	ù̠/u	1
transnewguineaorg	ÿ/y	1
transnewguineaorg	ň/n	1
transnewguineaorg	ŋʰ	1
transnewguineaorg	ǐː/iː	1
transnewguineaorg	ǜ/u	1
transnewguineaorg	ǹ/n	1
transnewguineaorg	ȃ/a	1
transnewguineaorg	ȟ/h	1
transnewguineaorg	ɑ̥/ɑ	1
transnewguineaorg	ɔi	1
transnewguineaorg	ɘ̃ː	1
transnewguineaorg	əi	1
transnewguineaorg	ɛ̌/ɛ	1
transnewguineaorg	ɜu	1
transnewguineaorg	ɨi	1
transnewguineaorg	ɪː	1
transnewguineaorg	ɪ̃	1
transnewguineaorg	ɯ̃	1
transnewguineaorg	ɸʷ	1
transnewguineaorg	ɾ̚	1
transnewguineaorg	ʀ̥	1
transnewguineaorg	ʌˤ	1
transnewguineaorg	ʌ̩/ʌ	1
transnewguineaorg	ʏ	1
transnewguineaorg	ʔː	1
transnewguineaorg	ʙ	1
transnewguineaorg	ˀⁿgʷ	1
transnewguineaorg	ˀⁿr	1
